id_commande,date_commande,client_id,ville_client,categorie_produit,nom_produit,quantite,prix_unitaire,remise_pourcentage,mode_paiement,canal_vente,delai_livraison_jours,note_satisfaction,statut_commande
100977,2024-07-25,1831,Nantes,Sport,Tapis de yoga,5,73.25,15,CB,Site web,13.0,2.0,Livree
101394,2025-04-29,2133,Marseille,Beaute,Serum,4,3.52,0,PayPal,Site web,1.0,5.0,Annulee
104896,2024-11-01,1417,Marseille,Livres,Livre de cuisine,1,14.92,20,CB,Magasin,11.0,,Livree
103189,2024-08-22,1629,Paris,Livres,Essai,5,13.76,5,PayPal,Site web,4.0,,Annulee
103086,2024-02-27,2216,Lille,Livres,Essai,1,17.05,0,CB,Application mobile,14.0,4.0,Livree
101646,2024-01-09,1496,Nantes,Vetements,Jean,4,28.5,30,Especes,Application mobile,11.0,1.0,Livree
101407,2025-02-04,1266,Toulouse,Maison,Set de cuisine,3,29.74,15,CB,Site web,7.0,4.0,Livree
100173,2024-09-18,2027,,Electronique,Tablette,3,163.56,15,PayPal,Site web,2.0,5.0,Livree
101806,2024-04-08,1224,Toulouse,Sport,Ballon,3,,0,CB,Application mobile,4.0,,Annulee
102564,2025-07-25,2218,Lille,Electronique,Ordinateur portable,1,276.0,10,CB,Site web,2.0,3.0,Livree
100852,2025-03-05,1492,Paris,Maison,Set de cuisine,1,38.73,0,CB,Application mobile,1.0,3.0,Annulee
100184,2025-12-08,2154,Strasbourg,Electronique,Enceinte bluetooth,1,263.61,5,PayPal,Site web,6.0,5.0,Livree
102597,2024-06-13,2451,Paris,Electronique,Enceinte bluetooth,1,340.68,20,CB,Application mobile,8.0,3.0,Livree
100498,2024-05-28,2278,Bordeaux,Sport,Montre connectee,1,14.28,20,Virement,Site web,12.0,5.0,Retournee
101308,2024-05-29,2498,Nantes,Electronique,Casque audio,1,230.72,15,CB,Site web,10.0,2.0,Livree
102096,2025-12-06,1503,Marseille,Sport,Velo,4,80.46,10,CB,Site web,11.0,1.0,Livree
101316,2024-09-13,1530,Lille,Maison,Set de cuisine,5,65.13,10,CB,Site web,6.0,4.0,Livree
102370,2024-11-28,2038,Lille,Vetements,Jean,1,27.54,0,PayPal,Site web,10.0,4.0,Livree
100739,2025-03-29,2007,Strasbourg,Beaute,Shampoing,1,26.88,0,PayPal,Application mobile,14.0,5.0,Livree
104035,2025-08-03,2139,Bordeaux,Electronique,Tablette,2,205.88,0,CB,Site web,3.0,5.0,Livree
103399,2024-02-12,1979,Toulouse,Vetements,Robe,3,28.14,0,Virement,Site web,3.0,5.0,Livree
101872,2025-11-08,1986,Lille,Vetements,Robe,2,38.88,10,PayPal,Site web,9.0,5.0,Livree
104536,2025-05-14,2028,Toulouse,Electronique,Casque audio,2,411.53,0,Especes,Magasin,6.0,4.0,Livree
101197,2025-08-04,2044,Lille,Sport,Ballon,5,30.02,0,CB,Application mobile,11.0,3.0,Livree
102479,2025-11-20,1116,Strasbourg,Electronique,Enceinte bluetooth,2,270.88,5,PayPal,Site web,3.0,5.0,Retournee
100094,2025-02-02,2311,Strasbourg,Vetements,T-shirt,1,36.02,0,CB,Magasin,8.0,5.0,Livree
102227,2024-08-09,1615,Toulouse,Vetements,Jean,1,23.56,5,Virement,Application mobile,4.0,5.0,Livree
102332,2025-03-26,1732,Paris,Vetements,Jean,2,43.64,5,CB,Application mobile,6.0,4.0,Livree
103066,2024-09-04,1366,Marseille,Electronique,Enceinte bluetooth,5,187.98,20,CB,Magasin,10.0,1.0,En cours
102660,2024-08-07,2409,Bordeaux,Maison,Tapis,1,42.06,20,Especes,Site web,5.0,,Annulee
104037,2025-08-19,1645,Lille,Vetements,Robe,3,24.26,0,CB,Site web,1.0,5.0,En cours
102121,2025-06-23,1677,Lille,Sport,Ballon,1,52.68,10,PayPal,Site web,2.0,5.0,Livree
100701,2025-07-31,2153,Bordeaux,Beaute,Creme visage,3,17.84,0,CB,Application mobile,9.0,4.0,Livree
103780,2025-03-25,1374,Lyon,Sport,Velo,4,25.57,15,CB,Site web,10.0,5.0,Livree
103060,2025-11-18,1950,Marseille,Sport,Ballon,4,75.71,20,CB,Application mobile,5.0,4.0,Livree
102946,2024-07-16,1882,Lille,Vetements,Veste,3,36.16,5,CB,Application mobile,14.0,,Livree
101625,2024-01-12,1517,Lyon,Livres,Manuel scolaire,1,16.79,0,PayPal,Application mobile,6.0,5.0,Livree
100603,2024-01-30,1172,Lille,Maison,Lampe,1,38.95,0,CB,Application mobile,2.0,,Livree
101071,2025-04-20,2062,Strasbourg,Livres,BD,1,16.38,5,PayPal,Site web,6.0,4.0,Livree
100273,2025-10-23,1882,Marseille,Livres,Roman,1,20.1,0,CB,Application mobile,14.0,3.0,Livree
102912,2025-03-22,1501,Lyon,Electronique,Ordinateur portable,1,289.37,15,CB,Site web,11.0,5.0,Livree
102207,2025-06-08,1045,Bordeaux,Maison,Set de cuisine,2,39.43,0,CB,Site web,8.0,4.0,Livree
102591,2024-07-18,1293,Lyon,Livres,Livre de cuisine,1,12.25,0,CB,Site web,12.0,2.0,Annulee
101051,2025-01-26,1042,Lyon,Vetements,Jean,3,54.58,0,Virement,Site web,5.0,4.0,Livree
104001,2025-05-27,1730,Nantes,Sport,Montre connectee,1,69.44,0,CB,Site web,8.0,5.0,Livree
104827,2024-01-20,2407,Lyon,Beaute,Serum,3,13.9,15,Especes,Application mobile,2.0,5.0,Livree
101212,2024-10-06,2274,Strasbourg,Electronique,Casque audio,1,352.64,5,CB,Magasin,9.0,4.0,Retournee
102008,2024-06-29,1808,Lille,Vetements,Veste,1,41.93,0,CB,Site web,1.0,5.0,Livree
101204,2025-01-24,1430,Lyon,Maison,Coussin,5,43.41,5,CB,Magasin,12.0,,En cours
104564,2024-06-13,1571,Strasbourg,Electronique,Ordinateur portable,1,211.38,30,Especes,Magasin,5.0,5.0,Livree
104449,2024-04-17,2288,Nantes,Electronique,Tablette,1,220.3,5,CB,Application mobile,9.0,5.0,Livree
103771,2024-03-09,1451,Nantes,Vetements,Baskets,1,26.67,20,CB,Site web,10.0,,Livree
104214,2025-01-22,1304,Lille,Electronique,Tablette,1,201.14,10,CB,Application mobile,4.0,5.0,Livree
101659,2024-08-13,2061,Lyon,Maison,Set de cuisine,5,46.79,0,CB,Site web,8.0,,Livree
103316,2024-02-07,2397,Nantes,Sport,Halteres,1,66.41,0,PayPal,Application mobile,9.0,5.0,Livree
100116,2024-06-04,1336,Strasbourg,Electronique,Casque audio,2,208.44,20,PayPal,Magasin,3.0,4.0,En cours
102402,2025-09-17,2318,Nantes,Maison,Lampe,1,48.3,10,CB,Site web,11.0,5.0,Livree
100668,2025-04-10,2176,Toulouse,Maison,Etagere,2,46.6,30,CB,Site web,8.0,4.0,Livree
103721,2024-03-12,2259,Lyon,Maison,Coussin,5,56.19,30,Virement,Site web,12.0,4.0,Livree
102832,2024-06-13,1793,Toulouse,Electronique,Enceinte bluetooth,5,255.52,10,CB,Site web,1.0,3.0,Livree
102678,2024-08-06,2106,Nantes,Electronique,Smartphone,2,344.43,5,CB,Site web,9.0,5.0,Livree
103207,2025-04-27,1201,Nantes,Beaute,Creme visage,2,28.3,15,Especes,Site web,13.0,2.0,Livree
101032,2025-01-30,1203,Nantes,Beaute,Creme visage,3,31.58,20,Especes,Site web,8.0,4.0,Livree
103592,2024-07-16,2077,Marseille,Vetements,Robe,5,50.84,20,PayPal,Magasin,13.0,4.0,Livree
104228,2025-02-17,1616,Toulouse,Maison,Lampe,1,41.95,20,CB,Site web,9.0,5.0,Livree
103877,2025-04-26,1929,Marseille,Livres,Manuel scolaire,1,9.88,30,CB,Site web,11.0,5.0,En cours
104951,2025-06-14,1797,Bordeaux,Sport,Tapis de yoga,1,85.72,15,Especes,Site web,9.0,5.0,Livree
104739,2025-08-16,2067,Bordeaux,Beaute,Parfum,2,11.74,20,Virement,Application mobile,11.0,5.0,Annulee
103200,2025-04-07,2074,Marseille,Electronique,Ordinateur portable,2,120.58,0,PayPal,Application mobile,2.0,5.0,Retournee
103812,2025-06-09,1788,Paris,Livres,Roman,2,17.2,0,CB,Site web,11.0,1.0,Livree
100112,2025-11-20,1108,Toulouse,Maison,Coussin,1,49.88,30,PayPal,Application mobile,8.0,3.0,Livree
103688,2024-03-01,1292,Strasbourg,Maison,Tapis,1,42.65,10,PayPal,Application mobile,10.0,,Livree
102521,2024-12-08,1959,Bordeaux,Vetements,Baskets,1,36.56,0,CB,Application mobile,6.0,4.0,Livree
102437,2025-06-07,2340,Bordeaux,Electronique,Smartphone,2,215.53,20,CB,Site web,11.0,5.0,Livree
104308,2024-08-06,2277,Paris,Livres,Livre de cuisine,1,,15,CB,Magasin,2.0,5.0,Livree
103239,2024-09-05,1627,Lyon,Maison,Tapis,1,44.39,0,Virement,Site web,9.0,5.0,Livree
100486,2025-06-10,1832,Paris,Vetements,T-shirt,4,47.5,5,PayPal,Application mobile,10.0,5.0,Retournee
101626,2024-11-28,1261,Marseille,Maison,Lampe,4,44.85,0,Especes,Site web,7.0,5.0,Livree
100876,2024-10-05,2493,Nantes,Maison,Coussin,1,51.89,15,CB,Site web,14.0,4.0,Livree
102872,2024-01-30,1002,Strasbourg,Beaute,Parfum,2,22.96,5,CB,Site web,9.0,3.0,Livree
101769,2024-02-18,1969,Nantes,Beaute,Creme visage,1,23.32,10,CB,Magasin,9.0,4.0,Livree
103839,2025-09-24,1930,Strasbourg,Sport,Montre connectee,1,70.63,0,Virement,Magasin,2.0,5.0,Livree
103541,2025-10-26,1291,Strasbourg,Electronique,Ordinateur portable,1,271.54,0,CB,Site web,1.0,3.0,Livree
100303,2025-06-30,1615,Lyon,Livres,BD,4,16.11,10,CB,Site web,13.0,5.0,Retournee
103654,2025-07-28,2337,Bordeaux,Sport,Velo,3,55.45,0,CB,Site web,14.0,4.0,Livree
104481,2024-09-01,1723,Bordeaux,Livres,Essai,1,12.87,5,Virement,Site web,5.0,5.0,Livree
101680,2024-12-13,2464,Paris,Vetements,Robe,5,36.72,0,Especes,Application mobile,4.0,,Livree
100811,2025-08-15,1789,Nantes,Sport,Montre connectee,2,70.99,5,CB,Application mobile,11.0,4.0,Livree
100413,2025-01-05,2033,Lyon,Livres,Manuel scolaire,2,20.91,0,Especes,Application mobile,3.0,4.0,Livree
103814,2024-09-22,1782,Marseille,Beaute,Serum,1,19.34,10,Especes,Magasin,3.0,4.0,Livree
100680,2024-01-07,1458,Toulouse,Vetements,Jean,4,23.37,0,PayPal,Application mobile,7.0,4.0,En cours
104300,2024-11-22,1567,Strasbourg,Maison,Coussin,4,48.31,10,PayPal,Site web,14.0,4.0,Livree
103865,2024-03-09,2410,Nantes,Electronique,Enceinte bluetooth,2,166.17,15,PayPal,Site web,6.0,5.0,Livree
103255,2024-02-04,2488,Lyon,Vetements,Baskets,1,31.16,15,PayPal,Application mobile,9.0,5.0,Livree
104656,2025-05-06,1339,Lyon,Electronique,Enceinte bluetooth,5,270.03,10,CB,Magasin,4.0,5.0,Livree
104498,2024-12-31,1225,Marseille,Maison,Coussin,5,52.33,0,Virement,Application mobile,5.0,,En cours
100281,2024-02-20,2317,Bordeaux,Livres,Roman,2,13.81,0,PayPal,Site web,11.0,3.0,Livree
102032,2025-01-14,1366,Lyon,Electronique,Ordinateur portable,5,298.7,5,PayPal,Magasin,9.0,4.0,Livree
101377,2025-01-01,2012,Lyon,Vetements,Baskets,5,17.28,15,Virement,Site web,6.0,,Retournee
101678,2024-07-23,2343,Lille,Beaute,Rouge a levres,2,23.09,10,CB,Application mobile,3.0,4.0,Livree
101238,2024-02-10,1602,Lille,Electronique,Tablette,1,161.94,30,CB,Magasin,14.0,4.0,Livree
104624,2025-04-01,1973,Toulouse,Electronique,Ordinateur portable,4,224.84,0,CB,Site web,9.0,5.0,Livree
102951,2025-12-25,2294,Bordeaux,Maison,Coussin,1,47.71,0,CB,Application mobile,3.0,5.0,Livree
101453,2025-06-21,1190,Toulouse,Livres,BD,1,12.18,0,CB,Site web,4.0,4.0,Livree
101444,2025-12-21,2214,Marseille,Livres,Livre de cuisine,2,16.98,20,PayPal,Magasin,11.0,4.0,Livree
104964,2025-09-19,1732,Lille,Beaute,Serum,2,11.99,0,PayPal,Magasin,6.0,5.0,Livree
100509,2025-05-31,1086,Toulouse,Maison,Coussin,2,52.39,30,CB,Application mobile,3.0,5.0,Livree
102052,2025-10-16,1213,Bordeaux,Maison,Etagere,2,69.44,30,CB,Site web,4.0,3.0,Livree
104469,2025-11-21,1340,Paris,Maison,Etagere,2,60.09,20,CB,Site web,6.0,3.0,Livree
100904,2024-05-10,2082,Strasbourg,Beaute,Serum,2,20.96,0,Virement,Site web,9.0,4.0,Livree
101762,2025-06-11,2315,Lille,Electronique,Enceinte bluetooth,1,244.37,0,CB,Site web,11.0,,Livree
103292,2024-07-13,2324,Nantes,Maison,Tapis,5,1850.5,15,CB,Site web,11.0,5.0,Livree
100961,2024-11-14,1664,Strasbourg,Beaute,Rouge a levres,4,37.7,30,Virement,Site web,10.0,5.0,Livree
101871,2024-08-06,2404,Paris,Livres,Essai,1,22.74,20,CB,Application mobile,14.0,3.0,Livree
101825,2024-03-24,1355,Bordeaux,Beaute,Parfum,1,26.42,30,PayPal,Application mobile,3.0,4.0,Livree
102033,2025-01-09,1377,Marseille,Electronique,Smartphone,1,353.19,0,CB,Application mobile,12.0,,Annulee
104851,2025-11-09,1463,Lille,Livres,Manuel scolaire,3,23.56,0,Especes,Site web,8.0,5.0,Annulee
103165,2024-08-07,1902,Lille,Livres,Livre de cuisine,1,9.22,10,CB,Site web,14.0,,Livree
100388,2025-06-30,1761,Bordeaux,Livres,Livre de cuisine,3,12.79,0,CB,Magasin,4.0,4.0,Annulee
102822,2025-11-13,2453,Toulouse,Sport,Ballon,4,77.77,15,PayPal,Site web,1.0,3.0,Livree
102525,2025-08-23,1927,Strasbourg,Vetements,Veste,1,56.19,30,CB,Application mobile,11.0,4.0,Livree
103465,2025-06-25,1159,Toulouse,Sport,Montre connectee,5,56.71,20,CB,Magasin,12.0,4.0,Livree
100328,2025-07-23,2451,Paris,Livres,Manuel scolaire,5,7.82,0,CB,Site web,1.0,2.0,Livree
100160,2025-04-22,1474,Paris,Electronique,Smartphone,5,264.38,5,CB,Application mobile,2.0,,Livree
103724,2025-08-02,1388,Lille,Sport,Halteres,5,34.33,0,PayPal,Site web,4.0,5.0,Livree
103959,2024-10-25,1052,Lille,Sport,Montre connectee,5,38.6,30,Virement,Magasin,2.0,5.0,Livree
101231,2025-05-15,2387,Lyon,Sport,Tapis de yoga,3,65.59,0,PayPal,Application mobile,8.0,5.0,Livree
103246,2025-04-14,1613,Nantes,Electronique,Enceinte bluetooth,1,183.2,0,PayPal,Site web,4.0,5.0,Retournee
103517,2025-07-30,1212,Lille,Sport,Velo,2,56.95,0,CB,Site web,11.0,5.0,Livree
104075,2024-08-26,1793,Toulouse,Maison,Etagere,5,28.64,0,PayPal,Magasin,12.0,,Livree
100810,2025-09-26,1156,Strasbourg,Electronique,Ordinateur portable,2,267.71,20,PayPal,Application mobile,6.0,5.0,Livree
104595,2024-05-25,1388,Bordeaux,Sport,Velo,1,51.05,0,PayPal,Site web,2.0,2.0,Livree
100850,2025-12-03,1419,Lille,Electronique,Ordinateur portable,1,335.58,15,PayPal,Site web,12.0,5.0,En cours
103582,2024-10-24,2112,Toulouse,Vetements,Veste,2,46.47,15,CB,Application mobile,6.0,5.0,Livree
100938,2024-09-01,1438,Lyon,Electronique,Tablette,2,259.01,30,Virement,Magasin,9.0,5.0,Livree
104206,2024-07-02,1088,Bordeaux,Electronique,Casque audio,2,350.19,10,PayPal,Application mobile,9.0,4.0,Livree
104986,2025-06-14,1290,Lyon,Electronique,Smartphone,4,327.66,0,CB,Site web,,4.0,Livree
104402,2025-12-01,1060,Strasbourg,Livres,Essai,3,8.57,30,PayPal,Application mobile,2.0,5.0,Annulee
103083,2025-07-31,1572,Marseille,Beaute,Rouge a levres,2,27.3,20,CB,Magasin,2.0,2.0,Livree
100323,2025-11-29,2317,Lyon,Sport,Halteres,2,48.8,0,Virement,Magasin,11.0,2.0,Livree
102512,2025-04-08,2028,Marseille,Sport,Tapis de yoga,1,92.61,20,CB,Site web,11.0,1.0,Retournee
104114,2024-10-10,1954,Lille,Vetements,Baskets,4,44.4,30,PayPal,Site web,10.0,,Livree
102541,2025-11-21,2129,Lyon,Electronique,Enceinte bluetooth,2,409.07,5,CB,Application mobile,9.0,,Annulee
104260,2025-11-06,1410,Toulouse,Livres,Livre de cuisine,1,14.67,15,CB,Site web,6.0,5.0,Livree
103703,2025-11-01,1691,Lyon,Maison,Tapis,4,47.17,0,Virement,Magasin,1.0,5.0,Livree
100795,2025-10-08,2350,Lyon,Livres,Essai,3,12.79,0,CB,Magasin,5.0,,Livree
102659,2024-11-02,1757,Lille,Vetements,Veste,4,45.05,30,CB,Magasin,8.0,5.0,Livree
101201,2024-01-12,1576,Strasbourg,Sport,Montre connectee,2,25.31,10,PayPal,Site web,5.0,4.0,En cours
101491,2024-07-09,1302,Lyon,Vetements,Robe,5,32.77,0,Especes,Site web,5.0,4.0,En cours
103987,2025-05-04,1891,Bordeaux,Electronique,Enceinte bluetooth,2,,0,Virement,Magasin,8.0,5.0,Livree
102284,2024-08-31,2407,Lille,Vetements,Veste,3,48.65,20,CB,Site web,13.0,4.0,Livree
104835,2024-08-14,2059,Toulouse,Vetements,Baskets,1,21.73,0,CB,Application mobile,3.0,3.0,Retournee
102982,2024-06-04,2109,Marseille,Vetements,Baskets,1,39.39,5,Virement,Site web,12.0,4.0,Retournee
100254,2024-06-29,1411,Lille,Electronique,Tablette,3,125.01,5,CB,Magasin,12.0,4.0,Livree
103524,2024-04-22,1762,Bordeaux,Electronique,Ordinateur portable,2,253.78,10,Virement,Application mobile,6.0,4.0,Livree
102898,2025-12-21,1490,Lyon,Sport,Montre connectee,5,66.55,5,CB,Application mobile,4.0,5.0,Livree
101041,2025-05-10,2415,Nantes,Sport,Montre connectee,1,53.4,10,PayPal,Site web,11.0,5.0,Livree
103692,2025-11-30,2019,Strasbourg,Livres,Roman,2,15.01,10,Especes,Site web,5.0,3.0,Livree
101012,2024-03-17,2473,Strasbourg,Beaute,Creme visage,1,14.67,10,PayPal,Magasin,10.0,3.0,Livree
101918,2025-10-28,1935,Toulouse,Electronique,Tablette,2,282.36,0,PayPal,Application mobile,13.0,4.0,Livree
100041,2024-05-15,1418,,Vetements,T-shirt,1,,15,CB,Site web,2.0,5.0,En cours
103706,2024-07-12,2139,Bordeaux,Vetements,Baskets,1,18.79,0,Virement,Site web,11.0,5.0,Livree
104706,2025-03-09,1576,Toulouse,Sport,Tapis de yoga,2,83.11,0,PayPal,Magasin,14.0,4.0,Livree
100533,2025-04-08,1705,Lille,Maison,Etagere,5,70.74,0,CB,Site web,9.0,4.0,Annulee
101404,2025-12-08,2286,Lyon,Electronique,Casque audio,3,291.39,10,CB,Magasin,8.0,4.0,Livree
104725,2025-03-04,1881,Nantes,Electronique,Casque audio,3,259.23,5,CB,Site web,3.0,3.0,Livree
103186,2024-12-16,1385,Lille,Vetements,Baskets,1,43.02,10,CB,Magasin,4.0,5.0,En cours
102212,2024-02-21,1877,Paris,Maison,Coussin,2,45.82,30,CB,Site web,12.0,4.0,En cours
103358,2025-04-30,2164,Marseille,Sport,Tapis de yoga,2,27.12,0,CB,Magasin,2.0,4.0,Livree
102995,2024-12-14,2419,Marseille,Sport,Montre connectee,2,67.45,0,Especes,Site web,9.0,5.0,Retournee
102334,2024-04-24,2012,Strasbourg,Beaute,Shampoing,1,18.48,0,Especes,Application mobile,7.0,,Livree
104116,2024-04-05,1218,Paris,Livres,BD,1,15.89,5,CB,Site web,5.0,5.0,Livree
102798,2025-11-07,1133,Lyon,Electronique,Casque audio,2,206.78,15,PayPal,Magasin,2.0,3.0,Livree
101044,2024-01-17,1251,Lille,Electronique,Enceinte bluetooth,2,165.14,20,CB,Magasin,5.0,3.0,Livree
104331,2025-09-10,1173,Lille,Beaute,Creme visage,5,18.26,0,CB,Site web,,5.0,En cours
104410,2024-06-25,2073,Paris,Vetements,Baskets,2,22.76,10,CB,Application mobile,5.0,1.0,En cours
100719,2025-01-13,1267,Nantes,Livres,Manuel scolaire,1,14.65,0,Especes,Site web,12.0,5.0,Livree
104945,2024-03-14,1975,Toulouse,Electronique,Smartphone,2,224.57,0,CB,Magasin,6.0,4.0,Livree
104346,2024-02-27,1790,Marseille,Electronique,Smartphone,1,122.42,20,Virement,Site web,5.0,5.0,Livree
100718,2025-04-10,1022,Marseille,Vetements,Robe,1,33.48,20,PayPal,Application mobile,14.0,5.0,Livree
102990,2025-09-13,2341,,Electronique,Smartphone,1,315.94,0,CB,Site web,3.0,4.0,Livree
104649,2024-09-09,2279,Toulouse,Maison,Etagere,4,32.66,15,CB,Application mobile,14.0,4.0,Annulee
103578,2024-03-17,1398,Lille,Livres,Livre de cuisine,5,16.14,15,CB,Site web,6.0,1.0,Livree
103768,2025-06-08,1243,Toulouse,Electronique,Casque audio,1,226.97,20,Virement,Application mobile,1.0,5.0,Livree
103018,2025-09-03,2172,Paris,Beaute,Serum,1,23.22,0,PayPal,Site web,6.0,4.0,Retournee
102424,2024-09-18,1801,Nantes,Maison,Set de cuisine,4,46.31,0,CB,Site web,2.0,5.0,Livree
103793,2024-10-10,2318,,Vetements,Jean,4,34.4,0,CB,Application mobile,12.0,5.0,Livree
102242,2024-09-25,1591,Paris,Maison,Lampe,1,39.68,0,Especes,Site web,7.0,5.0,Livree
102834,2025-09-20,1811,Lille,Maison,Set de cuisine,2,19.97,30,CB,Magasin,13.0,2.0,Livree
103739,2024-10-12,2349,Marseille,Livres,Roman,2,18.17,10,CB,Application mobile,6.0,5.0,Retournee
103979,2024-07-05,2024,Bordeaux,Maison,Tapis,2,56.05,0,CB,Site web,7.0,5.0,Livree
101282,2025-03-31,1652,Marseille,Electronique,Enceinte bluetooth,1,339.47,5,CB,Site web,11.0,4.0,Livree
101263,2025-07-06,2236,Nantes,Livres,Essai,3,12.87,10,CB,Application mobile,4.0,4.0,En cours
104963,2024-12-11,1011,Lyon,Maison,Tapis,1,63.14,0,CB,Site web,11.0,5.0,Livree
101824,2024-07-23,2476,Bordeaux,Maison,Tapis,1,38.36,10,PayPal,Site web,7.0,4.0,Livree
104705,2024-09-01,1919,Paris,Vetements,Veste,2,29.98,20,PayPal,Site web,1.0,4.0,Livree
103151,2024-02-25,1023,Toulouse,Vetements,T-shirt,5,59.12,0,CB,Site web,3.0,3.0,Retournee
102159,2025-05-19,1050,Nantes,Beaute,Serum,3,10.62,5,Virement,Site web,1.0,,Livree
101920,2025-12-19,1298,Lyon,Electronique,Enceinte bluetooth,1,242.78,30,CB,Magasin,10.0,3.0,Livree
102215,2024-06-10,1219,Lyon,Electronique,Tablette,1,308.36,0,Virement,Site web,1.0,4.0,Livree
104322,2024-09-04,1531,Bordeaux,Sport,Ballon,3,47.11,0,PayPal,Application mobile,2.0,2.0,Livree
101466,2025-11-18,1845,Bordeaux,Vetements,Robe,1,43.17,5,PayPal,Application mobile,1.0,3.0,Livree
104795,2025-12-09,1174,Lyon,Beaute,Shampoing,1,35.54,5,CB,Site web,3.0,3.0,Livree
101720,2024-01-18,2356,Bordeaux,Sport,Velo,3,61.27,15,PayPal,Application mobile,4.0,4.0,Livree
101297,2025-07-06,2405,Lille,Vetements,T-shirt,4,38.7,15,CB,Site web,9.0,3.0,Livree
100175,2024-07-16,2340,Bordeaux,Electronique,Tablette,4,218.12,5,CB,Magasin,7.0,4.0,En cours
101423,2025-02-20,1407,Marseille,Beaute,Serum,2,30.0,10,PayPal,Magasin,3.0,4.0,Livree
100495,2025-02-12,1664,Marseille,Livres,Livre de cuisine,1,21.6,15,PayPal,Site web,12.0,1.0,Livree
104957,2025-08-09,1004,Lyon,Beaute,Rouge a levres,5,30.06,0,Especes,Magasin,8.0,5.0,Livree
104288,2024-02-14,1560,Nantes,Electronique,Enceinte bluetooth,1,386.38,15,CB,Application mobile,2.0,2.0,Livree
101724,2024-07-18,2025,Marseille,Maison,Etagere,5,31.78,0,PayPal,Application mobile,11.0,5.0,Retournee
100318,2024-02-09,1623,Paris,Maison,Coussin,4,,30,Virement,Site web,12.0,4.0,Livree
103649,2025-01-05,2034,Lille,Sport,Velo,2,59.12,0,CB,Site web,7.0,4.0,Livree
100992,2024-07-01,1051,Paris,Sport,Ballon,3,77.36,0,Especes,Site web,2.0,5.0,Livree
104411,2025-03-01,1605,Paris,Beaute,Shampoing,3,29.76,10,CB,Magasin,8.0,4.0,Livree
102174,2024-03-30,2000,Toulouse,Maison,Etagere,4,40.56,10,PayPal,Magasin,11.0,2.0,Livree
100008,2024-10-05,1039,,Vetements,Jean,5,41.3,0,PayPal,Site web,11.0,5.0,En cours
100071,2025-02-12,1276,Strasbourg,Electronique,Enceinte bluetooth,4,418.48,10,CB,Site web,5.0,4.0,Livree
104138,2025-06-03,1474,Lille,Beaute,Rouge a levres,3,20.01,0,CB,Application mobile,11.0,5.0,Retournee
100637,2025-05-09,2045,Lille,Vetements,T-shirt,1,12.44,0,PayPal,Site web,4.0,4.0,En cours
101140,2025-02-24,2213,Strasbourg,Maison,Tapis,4,37.76,5,CB,Site web,5.0,2.0,Livree
101617,2024-11-21,2327,Strasbourg,Maison,Set de cuisine,1,32.12,0,CB,Application mobile,5.0,3.0,Retournee
101529,2025-03-22,1507,Paris,Electronique,Casque audio,1,348.54,10,PayPal,Site web,8.0,3.0,Livree
101912,2024-08-01,1310,Lyon,Electronique,Smartphone,1,263.03,15,Especes,Site web,4.0,5.0,Livree
100228,2025-05-05,1448,Strasbourg,Sport,Halteres,4,60.89,30,Virement,Site web,8.0,5.0,Livree
103693,2024-02-08,1838,Paris,Livres,BD,5,15.29,30,CB,Application mobile,11.0,5.0,Livree
100801,2024-03-27,2053,Lyon,Electronique,Enceinte bluetooth,1,284.64,0,CB,Magasin,6.0,,Annulee
104885,2025-11-12,1288,Strasbourg,Electronique,Ordinateur portable,5,202.91,20,CB,Site web,14.0,5.0,Livree
102152,2025-11-27,2160,Paris,Maison,Coussin,4,52.72,20,CB,Site web,6.0,5.0,Livree
102258,2025-08-29,2355,Lille,Livres,BD,1,16.15,10,CB,Site web,1.0,4.0,Livree
100140,2024-06-17,2351,Bordeaux,Maison,Tapis,1,59.89,20,PayPal,Magasin,1.0,5.0,Livree
104813,2025-08-28,1539,Paris,Electronique,Ordinateur portable,2,370.79,0,CB,Site web,9.0,5.0,Retournee
103137,2024-05-16,2391,Lille,Maison,Lampe,1,48.83,5,CB,Magasin,1.0,5.0,Livree
101922,2025-03-13,1250,Marseille,Maison,Coussin,4,44.49,10,Virement,Application mobile,11.0,5.0,Livree
104505,2025-09-03,1766,Lille,Maison,Set de cuisine,2,58.77,5,CB,Site web,12.0,4.0,Livree
104947,2025-05-22,2137,Paris,Livres,BD,2,16.48,0,PayPal,Site web,9.0,4.0,Livree
100536,2025-02-08,1765,Toulouse,Vetements,Baskets,1,32.42,0,CB,Site web,10.0,3.0,Retournee
100409,2025-05-21,1855,Toulouse,Vetements,T-shirt,4,38.66,0,Virement,Site web,7.0,5.0,Livree
102828,2024-12-07,1972,Lille,Maison,Tapis,1,34.82,20,Especes,Site web,11.0,4.0,Livree
102398,2024-03-05,2103,Paris,Vetements,Veste,2,25.9,30,CB,Application mobile,9.0,4.0,Livree
102494,2025-07-06,1866,Nantes,Maison,Set de cuisine,1,30.26,15,Virement,Application mobile,4.0,4.0,Livree
104519,2025-12-01,1999,Marseille,Livres,Essai,2,10.09,20,CB,Application mobile,12.0,5.0,Livree
102338,2024-05-10,1205,Paris,Sport,Halteres,2,83.56,0,CB,Application mobile,8.0,5.0,En cours
